_id,block,answer,correct,scaffold,question,scenario,graph,condition,session,experiment,subject,time_elapsed,trial_index,rt,rt_sec,q_order
"ObjectId(""58e45e33d46cc6fa347e8e8e"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,4,echo,reverse,Z65A1,266603,10,53190,53,6
"ObjectId(""58e45e33d46cc6fa347e8e8f"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,4,echo,reverse,Z65A1,294412,11,26547,27,7
"ObjectId(""58e45e33d46cc6fa347e8e90"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,4,echo,reverse,Z65A1,340924,12,45263,45,8
"ObjectId(""58e45e33d46cc6fa347e8e91"")",triangular_testing,68,1,none,starts,longmire,triangular,4,echo,reverse,Z65A1,369044,13,26874,27,9
"ObjectId(""58e45e33d46cc6fa347e8e92"")",triangular_testing,KL,1,none,during+overlap,longmire,triangular,4,echo,reverse,Z65A1,439537,14,69246,69,10
"ObjectId(""58e45e33d46cc6fa347e8e93"")",triangular_testing,ABD,0,none,start+duration,longmire,triangular,4,echo,reverse,Z65A1,496571,15,55618,56,11
"ObjectId(""58e45e33d46cc6fa347e8e94"")",triangular_testing,O,1,none,meets,longmire,triangular,4,echo,reverse,Z65A1,534083,16,36258,36,12
"ObjectId(""58e45e33d46cc6fa347e8e95"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,4,echo,reverse,Z65A1,591406,17,56072,56,13
"ObjectId(""58e45e33d46cc6fa347e8e96"")",triangular_testing,45,1,none,finishes,longmire,triangular,4,echo,reverse,Z65A1,629739,18,37080,37,14
"ObjectId(""58e45e33d46cc6fa347e8e97"")",triangular_testing,AIKLMN,0,none,overlap+overlap,longmire,triangular,4,echo,reverse,Z65A1,686323,19,55139,55,15
"ObjectId(""58e45e33d46cc6fa347e8e98"")",linear_scaffolded,HO,1,show-interactive,start,axis,linear,4,echo,reverse,Z65A1,732571,21,22848,23,1
"ObjectId(""58e45e33d46cc6fa347e8e99"")",linear_scaffolded,4,1,show-interactive,end,axis,linear,4,echo,reverse,Z65A1,746024,22,12204,12,2
"ObjectId(""58e45e33d46cc6fa347e8e9a"")",linear_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,linear,4,echo,reverse,Z65A1,794290,23,47014,47,3
"ObjectId(""58e45e33d46cc6fa347e8e9b"")",linear_scaffolded,8,1,show-interactive,midpoint,axis,linear,4,echo,reverse,Z65A1,828641,24,33091,33,4
"ObjectId(""58e45e33d46cc6fa347e8e9c"")",linear_scaffolded,10,0,show-interactive,start+overlap,axis,linear,4,echo,reverse,Z65A1,859691,25,29800,30,5
"ObjectId(""58e45e33d46cc6fa347e8e9d"")",linear_testing,G,1,none,starts+finishes,axis,linear,4,echo,reverse,Z65A1,878196,26,17258,17,6
"ObjectId(""58e45e33d46cc6fa347e8e9e"")",linear_testing,DN,0,none,contain+duration,axis,linear,4,echo,reverse,Z65A1,905716,27,26250,26,7
"ObjectId(""58e45e33d46cc6fa347e8e9f"")",linear_testing,G,1,none,meets,axis,linear,4,echo,reverse,Z65A1,954659,28,47691,48,8
"ObjectId(""58e45e33d46cc6fa347e8ea0"")",linear_testing,4,0,none,start+duration,axis,linear,4,echo,reverse,Z65A1,993368,29,37454,37,9
"ObjectId(""58e45e33d46cc6fa347e8ea1"")",linear_testing,ABCEFGJ,0,none,overlap+overlap,axis,linear,4,echo,reverse,Z65A1,1031794,30,37162,37,10
"ObjectId(""58e45e33d46cc6fa347e8ea2"")",linear_testing,FGO,0,none,before+overlap,axis,linear,4,echo,reverse,Z65A1,1067651,31,34597,35,11
"ObjectId(""58e45e33d46cc6fa347e8ea3"")",linear_testing,FMO,1,none,during,axis,linear,4,echo,reverse,Z65A1,1087641,32,18720,19,12
"ObjectId(""58e45e33d46cc6fa347e8ea4"")",linear_testing,GO,1,none,finishes,axis,linear,4,echo,reverse,Z65A1,1099511,33,10616,11,13
"ObjectId(""58e45e33d46cc6fa347e8ea5"")",linear_testing,6,1,none,starts,axis,linear,4,echo,reverse,Z65A1,1139791,34,39026,39,14
"ObjectId(""58e45e33d46cc6fa347e8ea6"")",linear_testing,MO,0,none,during+overlap,axis,linear,4,echo,reverse,Z65A1,1185390,35,44344,44,15
"ObjectId(""58e45e33d46cc6fa347e8ea8"")",drawingTest,C1,1,none,duration,jones,none,4,echo,reverse,Z65A1,1902878,38,71049,71,
"ObjectId(""58e45e33d46cc6fa347e8ea9"")",drawingTest,BaharChris9-10am3-4pm,0,none,overlap,jones,none,4,echo,reverse,Z65A1,1948500,39,44260,44,
"ObjectId(""58e45e33d46cc6fa347e8eaa"")",linear_scaffolded,HO,1,describe-how,start,axis,linear,2,echo,experiment,2JSK2,600208,5,22636,23,1
"ObjectId(""58e45e33d46cc6fa347e8eab"")",linear_scaffolded,4,1,describe-how,end,axis,linear,2,echo,experiment,2JSK2,614197,6,12668,13,2
"ObjectId(""58e45e33d46cc6fa347e8eac"")",linear_scaffolded,AGHIKL,0,describe-how,duration,axis,linear,2,echo,experiment,2JSK2,655857,7,40409,40,3
"ObjectId(""58e45e33d46cc6fa347e8ead"")",linear_scaffolded,8,1,describe-how,midpoint,axis,linear,2,echo,experiment,2JSK2,693704,8,36595,37,4
"ObjectId(""58e45e33d46cc6fa347e8eae"")",linear_scaffolded,7,1,describe-how,start+overlap,axis,linear,2,echo,experiment,2JSK2,724455,9,29482,29,5
"ObjectId(""58e45e33d46cc6fa347e8eaf"")",linear_testing,FMO,1,none,during,axis,linear,2,echo,experiment,2JSK2,757970,10,32244,32,6
"ObjectId(""58e45e33d46cc6fa347e8eb0"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,2,echo,experiment,2JSK2,795717,11,36492,36,7
"ObjectId(""58e45e33d46cc6fa347e8eb1"")",linear_testing,A,1,none,during+overlap,axis,linear,2,echo,experiment,2JSK2,873311,12,76333,76,8
"ObjectId(""58e45e33d46cc6fa347e8eb2"")",linear_testing,9,1,none,start+duration,axis,linear,2,echo,experiment,2JSK2,926782,13,52105,52,9
"ObjectId(""58e45e33d46cc6fa347e8eb3"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,2,echo,experiment,2JSK2,983854,14,55820,56,10
"ObjectId(""58e45e33d46cc6fa347e8eb4"")",linear_testing,G,1,none,meets,axis,linear,2,echo,experiment,2JSK2,1098972,15,113866,114,11
"ObjectId(""58e45e33d46cc6fa347e8eb5"")",linear_testing,FGMO,1,none,before+overlap,axis,linear,2,echo,experiment,2JSK2,1140629,16,40313,40,12
"ObjectId(""58e45e33d46cc6fa347e8eb6"")",linear_testing,5,0,none,starts,axis,linear,2,echo,experiment,2JSK2,1181098,17,39208,39,13
"ObjectId(""58e45e33d46cc6fa347e8eb7"")",linear_testing,G,1,none,starts+finishes,axis,linear,2,echo,experiment,2JSK2,1216199,18,33845,34,14
"ObjectId(""58e45e33d46cc6fa347e8eb8"")",linear_testing,GO,1,none,finishes,axis,linear,2,echo,experiment,2JSK2,1231723,19,14270,14,15
"ObjectId(""58e45e33d46cc6fa347e8eb9"")",triangular_scaffolded,,0,describe-how,start,longmire,triangular,2,echo,experiment,2JSK2,1274475,21,33430,33,1
"ObjectId(""58e45e33d46cc6fa347e8eba"")",triangular_scaffolded,HJKLMNO,1,describe-how,end,longmire,triangular,2,echo,experiment,2JSK2,1363634,22,87905,88,2
"ObjectId(""58e45e33d46cc6fa347e8ebb"")",triangular_scaffolded,GO,1,describe-how,duration,longmire,triangular,2,echo,experiment,2JSK2,1380968,23,15997,16,3
"ObjectId(""58e45e33d46cc6fa347e8ebc"")",triangular_scaffolded,1,1,describe-how,midpoint,longmire,triangular,2,echo,experiment,2JSK2,1412839,24,30622,31,4
"ObjectId(""58e45e33d46cc6fa347e8ebd"")",triangular_scaffolded,A,1,describe-how,start+overlap,longmire,triangular,2,echo,experiment,2JSK2,1432706,25,18614,19,5
"ObjectId(""58e45e33d46cc6fa347e8ebe"")",triangular_testing,45,1,none,finishes,longmire,triangular,2,echo,experiment,2JSK2,1473309,26,39352,39,6
"ObjectId(""58e45e33d46cc6fa347e8ebf"")",triangular_testing,KL,1,none,during+overlap,longmire,triangular,2,echo,experiment,2JSK2,1538596,27,64034,64,7
"ObjectId(""58e45e33d46cc6fa347e8ec0"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,2,echo,experiment,2JSK2,1575704,28,35693,36,8
"ObjectId(""58e45e33d46cc6fa347e8ec1"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,2,echo,experiment,2JSK2,1593640,29,16686,17,9
"ObjectId(""58e45e33d46cc6fa347e8ec2"")",triangular_testing,O,1,none,meets,longmire,triangular,2,echo,experiment,2JSK2,1618485,30,23593,24,10
"ObjectId(""58e45e33d46cc6fa347e8ec3"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,2,echo,experiment,2JSK2,1651876,31,32121,32,11
"ObjectId(""58e45e33d46cc6fa347e8ec4"")",triangular_testing,68,1,none,starts,longmire,triangular,2,echo,experiment,2JSK2,1683116,32,29993,30,12
"ObjectId(""58e45e33d46cc6fa347e8ec5"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,2,echo,experiment,2JSK2,1746162,33,61787,62,13
"ObjectId(""58e45e33d46cc6fa347e8ec6"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,2,echo,experiment,2JSK2,1765999,34,18426,18,14
"ObjectId(""58e45e33d46cc6fa347e8ec7"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,2,echo,experiment,2JSK2,1809036,35,41790,42,15
"ObjectId(""58e45e33d46cc6fa347e8ec9"")",drawingTest,C1,1,none,duration,jones,none,2,echo,experiment,2JSK2,2443918,38,66429,66,
"ObjectId(""58e45e33d46cc6fa347e8eca"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,2,echo,experiment,2JSK2,2506864,39,61599,62,
"ObjectId(""58e45e33d46cc6fa347e8ecb"")",triangular_scaffolded,G,0,show-static,start,axis,triangular,3,echo,reverse,26O5W,163512,5,72115,72,1
"ObjectId(""58e45e33d46cc6fa347e8ecc"")",triangular_scaffolded,4,1,show-static,end,axis,triangular,3,echo,reverse,26O5W,196767,6,31904,32,2
"ObjectId(""58e45e33d46cc6fa347e8ecd"")",triangular_scaffolded,ACEFGHIKL,1,show-static,duration,axis,triangular,3,echo,reverse,26O5W,234168,7,36143,36,3
"ObjectId(""58e45e33d46cc6fa347e8ece"")",triangular_scaffolded,8,1,show-static,midpoint,axis,triangular,3,echo,reverse,26O5W,283770,8,48352,48,4
"ObjectId(""58e45e33d46cc6fa347e8ecf"")",triangular_scaffolded,1,0,show-static,start+overlap,axis,triangular,3,echo,reverse,26O5W,323501,9,38477,38,5
"ObjectId(""58e45e33d46cc6fa347e8ed0"")",triangular_testing,6,1,none,starts,axis,triangular,3,echo,reverse,26O5W,362069,10,37309,37,6
"ObjectId(""58e45e33d46cc6fa347e8ed1"")",triangular_testing,A,1,none,during+overlap,axis,triangular,3,echo,reverse,26O5W,444082,11,80747,81,7
"ObjectId(""58e45e33d46cc6fa347e8ed2"")",triangular_testing,FGHMO,0,none,meets,axis,triangular,3,echo,reverse,26O5W,508399,12,62985,63,8
"ObjectId(""58e45e33d46cc6fa347e8ed3"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,3,echo,reverse,26O5W,554497,13,44743,45,9
"ObjectId(""58e45e33d46cc6fa347e8ed4"")",triangular_testing,GO,1,none,finishes,axis,triangular,3,echo,reverse,26O5W,570576,14,14830,15,10
"ObjectId(""58e45e33d46cc6fa347e8ed5"")",triangular_testing,ABCEJ,1,none,overlap+overlap,axis,triangular,3,echo,reverse,26O5W,610923,15,39094,39,11
"ObjectId(""58e45e33d46cc6fa347e8ed6"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,3,echo,reverse,26O5W,624794,16,12473,12,12
"ObjectId(""58e45e33d46cc6fa347e8ed7"")",triangular_testing,9,1,none,start+duration,axis,triangular,3,echo,reverse,26O5W,678651,17,52607,53,13
"ObjectId(""58e45e33d46cc6fa347e8ed8"")",triangular_testing,MO,0,none,during,axis,triangular,3,echo,reverse,26O5W,694988,18,15086,15,14
"ObjectId(""58e45e33d46cc6fa347e8ed9"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,3,echo,reverse,26O5W,722124,19,25872,26,15
"ObjectId(""58e45e33d46cc6fa347e8eda"")",linear_scaffolded,CDL,1,show-static,start,longmire,linear,3,echo,reverse,26O5W,763902,21,20328,20,1
"ObjectId(""58e45e33d46cc6fa347e8edb"")",linear_scaffolded,HJKLMNO,1,show-static,end,longmire,linear,3,echo,reverse,26O5W,797240,22,32077,32,2
"ObjectId(""58e45e33d46cc6fa347e8edc"")",linear_scaffolded,GO,1,show-static,duration,longmire,linear,3,echo,reverse,26O5W,821812,23,23319,23,3
"ObjectId(""58e45e33d46cc6fa347e8edd"")",linear_scaffolded,1,1,show-static,midpoint,longmire,linear,3,echo,reverse,26O5W,836944,24,13877,14,4
"ObjectId(""58e45e33d46cc6fa347e8ede"")",linear_scaffolded,A,1,show-static,start+overlap,longmire,linear,3,echo,reverse,26O5W,852892,25,14691,15,5
"ObjectId(""58e45e33d46cc6fa347e8edf"")",linear_testing,O,1,none,meets,longmire,linear,3,echo,reverse,26O5W,874552,26,20404,20,6
"ObjectId(""58e45e33d46cc6fa347e8ee0"")",linear_testing,C,1,none,starts+finishes,longmire,linear,3,echo,reverse,26O5W,889443,27,13629,14,7
"ObjectId(""58e45e33d46cc6fa347e8ee1"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,3,echo,reverse,26O5W,922134,28,31435,31,8
"ObjectId(""58e45e33d46cc6fa347e8ee2"")",linear_testing,68,1,none,starts,longmire,linear,3,echo,reverse,26O5W,966882,29,43492,43,9
"ObjectId(""58e45e33d46cc6fa347e8ee3"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,3,echo,reverse,26O5W,1008905,30,40764,41,10
"ObjectId(""58e45e33d46cc6fa347e8ee4"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,3,echo,reverse,26O5W,1037451,31,27296,27,11
"ObjectId(""58e45e33d46cc6fa347e8ee5"")",linear_testing,GO,1,none,contain+duration,longmire,linear,3,echo,reverse,26O5W,1062171,32,23464,23,12
"ObjectId(""58e45e33d46cc6fa347e8ee6"")",linear_testing,BCDFGHIJKLO,0,none,during,longmire,linear,3,echo,reverse,26O5W,1147207,33,83777,84,13
"ObjectId(""58e45e33d46cc6fa347e8ee7"")",linear_testing,KL,1,none,during+overlap,longmire,linear,3,echo,reverse,26O5W,1176241,34,27672,28,14
"ObjectId(""58e45e33d46cc6fa347e8ee8"")",linear_testing,45,1,none,finishes,longmire,linear,3,echo,reverse,26O5W,1202360,35,24847,25,15
"ObjectId(""58e45e33d46cc6fa347e8eea"")",drawingTest,C1,1,none,duration,jones,none,3,echo,reverse,26O5W,1966474,38,55309,55,
"ObjectId(""58e45e33d46cc6fa347e8eeb"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,3,echo,reverse,26O5W,2023542,39,55804,56,
"ObjectId(""58e45e33d46cc6fa347e8eec"")",triangular_scaffolded,HO,1,show-static,start,axis,triangular,3,echo,reverse,78CYG,101584,5,23931,24,1
"ObjectId(""58e45e33d46cc6fa347e8eed"")",triangular_scaffolded,4,1,show-static,end,axis,triangular,3,echo,reverse,78CYG,116998,6,14166,14,2
"ObjectId(""58e45e33d46cc6fa347e8eee"")",triangular_scaffolded,ACEFHIK,0,show-static,duration,axis,triangular,3,echo,reverse,78CYG,151204,7,32934,33,3
"ObjectId(""58e45e33d46cc6fa347e8eef"")",triangular_scaffolded,8,1,show-static,midpoint,axis,triangular,3,echo,reverse,78CYG,179079,8,26584,27,4
"ObjectId(""58e45e33d46cc6fa347e8ef0"")",triangular_scaffolded,7,1,show-static,start+overlap,axis,triangular,3,echo,reverse,78CYG,213873,9,33548,34,5
"ObjectId(""58e45e33d46cc6fa347e8ef1"")",triangular_testing,BCFJ,0,none,overlap+overlap,axis,triangular,3,echo,reverse,78CYG,260486,10,45353,45,6
"ObjectId(""58e45e33d46cc6fa347e8ef2"")",triangular_testing,5,0,none,starts,axis,triangular,3,echo,reverse,78CYG,287268,11,25504,26,7
"ObjectId(""58e45e33d46cc6fa347e8ef3"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,3,echo,reverse,78CYG,333255,12,44713,45,8
"ObjectId(""58e45e33d46cc6fa347e8ef4"")",triangular_testing,A,1,none,during+overlap,axis,triangular,3,echo,reverse,78CYG,385441,13,50937,51,9
"ObjectId(""58e45e33d46cc6fa347e8ef5"")",triangular_testing,HLMO,0,none,before+overlap,axis,triangular,3,echo,reverse,78CYG,422617,14,35926,36,10
"ObjectId(""58e45e33d46cc6fa347e8ef6"")",triangular_testing,GO,1,none,finishes,axis,triangular,3,echo,reverse,78CYG,505279,15,81415,81,11
"ObjectId(""58e45e33d46cc6fa347e8ef7"")",triangular_testing,FMO,1,none,during,axis,triangular,3,echo,reverse,78CYG,536311,16,29682,30,12
"ObjectId(""58e45e33d46cc6fa347e8ef8"")",triangular_testing,FHO,0,none,meets,axis,triangular,3,echo,reverse,78CYG,585394,17,47829,48,13
"ObjectId(""58e45e33d46cc6fa347e8ef9"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,3,echo,reverse,78CYG,605154,18,18493,18,14
"ObjectId(""58e45e33d46cc6fa347e8efa"")",triangular_testing,9,1,none,start+duration,axis,triangular,3,echo,reverse,78CYG,618999,19,12450,12,15
"ObjectId(""58e45e33d46cc6fa347e8efb"")",linear_scaffolded,CDL,1,show-static,start,longmire,linear,3,echo,reverse,78CYG,648880,21,20326,20,1
"ObjectId(""58e45e33d46cc6fa347e8efc"")",linear_scaffolded,HJKLO,0,show-static,end,longmire,linear,3,echo,reverse,78CYG,673948,22,23793,24,2
"ObjectId(""58e45e33d46cc6fa347e8efd"")",linear_scaffolded,GO,1,show-static,duration,longmire,linear,3,echo,reverse,78CYG,705140,23,29924,30,3
"ObjectId(""58e45e33d46cc6fa347e8efe"")",linear_scaffolded,1,1,show-static,midpoint,longmire,linear,3,echo,reverse,78CYG,722332,24,15947,16,4
"ObjectId(""58e45e33d46cc6fa347e8eff"")",linear_scaffolded,A,1,show-static,start+overlap,longmire,linear,3,echo,reverse,78CYG,740203,25,16627,17,5
"ObjectId(""58e45e33d46cc6fa347e8f00"")",linear_testing,KL,1,none,during+overlap,longmire,linear,3,echo,reverse,78CYG,773073,26,31612,32,6
"ObjectId(""58e45e33d46cc6fa347e8f01"")",linear_testing,O,1,none,meets,longmire,linear,3,echo,reverse,78CYG,800741,27,26420,26,7
"ObjectId(""58e45e33d46cc6fa347e8f02"")",linear_testing,BCDFGHIJO,0,none,during,longmire,linear,3,echo,reverse,78CYG,870157,28,68166,68,8
"ObjectId(""58e45e33d46cc6fa347e8f03"")",linear_testing,6,0,none,starts,longmire,linear,3,echo,reverse,78CYG,893634,29,22128,22,9
"ObjectId(""58e45e33d46cc6fa347e8f04"")",linear_testing,45,1,none,finishes,longmire,linear,3,echo,reverse,78CYG,914718,30,19834,20,10
"ObjectId(""58e45e33d46cc6fa347e8f05"")",linear_testing,GO,1,none,contain+duration,longmire,linear,3,echo,reverse,78CYG,935743,31,19775,20,11
"ObjectId(""58e45e33d46cc6fa347e8f06"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,3,echo,reverse,78CYG,969231,32,32218,32,12
"ObjectId(""58e45e33d46cc6fa347e8f07"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,3,echo,reverse,78CYG,1013411,33,42919,43,13
"ObjectId(""58e45e33d46cc6fa347e8f08"")",linear_testing,C,1,none,starts+finishes,longmire,linear,3,echo,reverse,78CYG,1032300,34,17629,18,14
"ObjectId(""58e45e33d46cc6fa347e8f09"")",linear_testing,ABDF,0,none,before+overlap,longmire,linear,3,echo,reverse,78CYG,1061008,35,27456,27,15
"ObjectId(""58e45e33d46cc6fa347e8f0b"")",drawingTest,C1,1,none,duration,jones,none,3,echo,reverse,78CYG,2023135,38,65726,66,
"ObjectId(""58e45e33d46cc6fa347e8f0c"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,3,echo,reverse,78CYG,2089044,39,64564,65,
"ObjectId(""58e45e33d46cc6fa347e8f0d"")",triangular_scaffolded,HMO,0,none,start,axis,triangular,0,echo,reverse,RGOP0,153652,5,50209,50,1
"ObjectId(""58e45e33d46cc6fa347e8f0e"")",triangular_scaffolded,4,1,none,end,axis,triangular,0,echo,reverse,RGOP0,188639,6,33728,34,2
"ObjectId(""58e45e33d46cc6fa347e8f0f"")",triangular_scaffolded,ACEFGHIKL,1,none,duration,axis,triangular,0,echo,reverse,RGOP0,229344,7,39449,39,3
"ObjectId(""58e45e33d46cc6fa347e8f10"")",triangular_scaffolded,8,1,none,midpoint,axis,triangular,0,echo,reverse,RGOP0,270663,8,40069,40,4
"ObjectId(""58e45e33d46cc6fa347e8f11"")",triangular_scaffolded,7,1,none,start+overlap,axis,triangular,0,echo,reverse,RGOP0,325190,9,53278,53,5
"ObjectId(""58e45e33d46cc6fa347e8f12"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,0,echo,reverse,RGOP0,337713,10,11268,11,6
"ObjectId(""58e45e33d46cc6fa347e8f13"")",triangular_testing,ABCEJ,1,none,overlap+overlap,axis,triangular,0,echo,reverse,RGOP0,404258,11,65294,65,7
"ObjectId(""58e45e33d46cc6fa347e8f14"")",triangular_testing,6,1,none,starts,axis,triangular,0,echo,reverse,RGOP0,419841,12,14181,14,8
"ObjectId(""58e45e33d46cc6fa347e8f15"")",triangular_testing,DMN,0,none,contain+duration,axis,triangular,0,echo,reverse,RGOP0,449578,13,28483,28,9
"ObjectId(""58e45e33d46cc6fa347e8f16"")",triangular_testing,9,1,none,start+duration,axis,triangular,0,echo,reverse,RGOP0,480274,14,29449,29,10
"ObjectId(""58e45e33d46cc6fa347e8f17"")",triangular_testing,BDKN,0,none,during,axis,triangular,0,echo,reverse,RGOP0,508885,15,27364,27,11
"ObjectId(""58e45e33d46cc6fa347e8f18"")",triangular_testing,GO,1,none,finishes,axis,triangular,0,echo,reverse,RGOP0,526663,16,16469,16,12
"ObjectId(""58e45e33d46cc6fa347e8f19"")",triangular_testing,A,1,none,during+overlap,axis,triangular,0,echo,reverse,RGOP0,580648,17,52738,53,13
"ObjectId(""58e45e33d46cc6fa347e8f1a"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,0,echo,reverse,RGOP0,624343,18,42436,42,14
"ObjectId(""58e45e33d46cc6fa347e8f1b"")",triangular_testing,G,1,none,meets,axis,triangular,0,echo,reverse,RGOP0,666499,19,40658,41,15
"ObjectId(""58e45e33d46cc6fa347e8f1c"")",linear_scaffolded,CDL,1,none,start,longmire,linear,0,echo,reverse,RGOP0,701157,21,18148,18,1
"ObjectId(""58e45e33d46cc6fa347e8f1d"")",linear_scaffolded,HJKLMNO,1,none,end,longmire,linear,0,echo,reverse,RGOP0,742973,22,40571,41,2
"ObjectId(""58e45e33d46cc6fa347e8f1e"")",linear_scaffolded,GO,1,none,duration,longmire,linear,0,echo,reverse,RGOP0,768095,23,23868,24,3
"ObjectId(""58e45e33d46cc6fa347e8f1f"")",linear_scaffolded,1,1,none,midpoint,longmire,linear,0,echo,reverse,RGOP0,788760,24,19416,19,4
"ObjectId(""58e45e33d46cc6fa347e8f20"")",linear_scaffolded,A,1,none,start+overlap,longmire,linear,0,echo,reverse,RGOP0,802688,25,12665,13,5
"ObjectId(""58e45e33d46cc6fa347e8f21"")",linear_testing,O,1,none,meets,longmire,linear,0,echo,reverse,RGOP0,817369,26,13416,13,6
"ObjectId(""58e45e33d46cc6fa347e8f22"")",linear_testing,ABD,0,none,start+duration,longmire,linear,0,echo,reverse,RGOP0,853957,27,35328,35,7
"ObjectId(""58e45e33d46cc6fa347e8f23"")",linear_testing,ABCDFGHIJLO,0,none,during,longmire,linear,0,echo,reverse,RGOP0,973438,28,118184,118,8
"ObjectId(""58e45e33d46cc6fa347e8f24"")",linear_testing,KL,1,none,during+overlap,longmire,linear,0,echo,reverse,RGOP0,1031642,29,56763,57,9
"ObjectId(""58e45e33d46cc6fa347e8f25"")",linear_testing,45,1,none,finishes,longmire,linear,0,echo,reverse,RGOP0,1066619,30,33724,34,10
"ObjectId(""58e45e33d46cc6fa347e8f26"")",linear_testing,68,1,none,starts,longmire,linear,0,echo,reverse,RGOP0,1106756,31,38882,39,11
"ObjectId(""58e45e33d46cc6fa347e8f27"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,0,echo,reverse,RGOP0,1151959,32,43945,44,12
"ObjectId(""58e45e33d46cc6fa347e8f28"")",linear_testing,GO,1,none,contain+duration,longmire,linear,0,echo,reverse,RGOP0,1171561,33,18350,18,13
"ObjectId(""58e45e33d46cc6fa347e8f29"")",linear_testing,ABDFI,0,none,before+overlap,longmire,linear,0,echo,reverse,RGOP0,1210761,34,37944,38,14
"ObjectId(""58e45e33d46cc6fa347e8f2a"")",linear_testing,C,1,none,starts+finishes,longmire,linear,0,echo,reverse,RGOP0,1230806,35,18790,19,15
"ObjectId(""58e45e33d46cc6fa347e8f2c"")",drawingTest,C1,1,none,duration,jones,none,0,echo,reverse,RGOP0,1990317,38,585482,585,
"ObjectId(""58e45e33d46cc6fa347e8f2d"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,0,echo,reverse,RGOP0,2042738,39,51014,51,
"ObjectId(""58e45e33d46cc6fa347e8f2e"")",triangular_scaffolded,D,0,describe-how,start,longmire,triangular,2,echo,reverse,UNUPL,166576,5,90348,90,1
"ObjectId(""58e45e33d46cc6fa347e8f2f"")",triangular_scaffolded,MN,0,describe-how,end,longmire,triangular,2,echo,reverse,UNUPL,181203,6,13289,13,2
"ObjectId(""58e45e33d46cc6fa347e8f30"")",triangular_scaffolded,GO,1,describe-how,duration,longmire,triangular,2,echo,reverse,UNUPL,191359,7,8897,9,3
"ObjectId(""58e45e33d46cc6fa347e8f31"")",triangular_scaffolded,4,0,describe-how,midpoint,longmire,triangular,2,echo,reverse,UNUPL,232723,8,40099,40,4
"ObjectId(""58e45e33d46cc6fa347e8f32"")",triangular_scaffolded,AHMNO,0,describe-how,start+overlap,longmire,triangular,2,echo,reverse,UNUPL,296821,9,62847,63,5
"ObjectId(""58e45e33d46cc6fa347e8f33"")",triangular_testing,6,0,none,finishes,longmire,triangular,2,echo,reverse,UNUPL,482356,10,184161,184,6
"ObjectId(""58e45e33d46cc6fa347e8f34"")",triangular_testing,FH,0,none,contain+duration,longmire,triangular,2,echo,reverse,UNUPL,592634,11,108931,109,7
"ObjectId(""58e45e33d46cc6fa347e8f35"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,2,echo,reverse,UNUPL,656998,12,62969,63,8
"ObjectId(""58e45e33d46cc6fa347e8f36"")",triangular_testing,O,0,none,during+overlap,longmire,triangular,2,echo,reverse,UNUPL,736110,13,77330,77,9
"ObjectId(""58e45e33d46cc6fa347e8f37"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,2,echo,reverse,UNUPL,760061,14,22592,23,10
"ObjectId(""58e45e33d46cc6fa347e8f38"")",triangular_testing,68,1,none,starts,longmire,triangular,2,echo,reverse,UNUPL,785427,15,24110,24,11
"ObjectId(""58e45e33d46cc6fa347e8f39"")",triangular_testing,O,1,none,meets,longmire,triangular,2,echo,reverse,UNUPL,807286,16,20605,21,12
"ObjectId(""58e45e33d46cc6fa347e8f3a"")",triangular_testing,CDFGHJLO,0,none,during,longmire,triangular,2,echo,reverse,UNUPL,869730,17,61195,61,13
